                    *********************************************************************************
                    *  Z= 22 A= 47: Positive-Parity Spin-dependent Level Density [MeV-1] for TI 47  *
   1.50  0.569  3.00E+00 2.22E+00 1.41E+01 7.14E-01 7.82E-02 1.56E-01 6.36E-01 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.614  3.00E+00 4.21E+00 3.72E+01 7.93E-01 7.82E-02 1.56E-01 6.36E-01 1.27E+00 6.36E-01 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.657  5.00E+00 7.65E+00 5.51E+01 1.43E+00 1.43E+00 3.37E-01 1.91E+00 1.27E+00 6.36E-01 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.697  7.00E+00 1.11E+01 7.53E+01 2.38E+00 2.22E+00 1.13E+00 2.15E+00 1.35E+00 1.27E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.734  1.00E+01 1.43E+01 1.12E+02 1.82E+00 2.46E+00 1.77E+00 3.00E+00 1.99E+00 1.27E+00 1.32E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.770  1.40E+01 1.69E+01 1.31E+02 1.82E+00 2.77E+00 3.67E+00 2.60E+00 2.14E+00 1.99E+00 1.32E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.804  1.90E+01 2.13E+01 1.58E+02 2.69E+00 3.64E+00 4.54E+00 3.56E+00 2.86E+00 2.06E+00 1.32E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.837  2.50E+01 2.29E+01 1.67E+02 2.69E+00 3.87E+00 4.80E+00 4.99E+00 2.94E+00 1.55E+00 1.40E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.869  3.10E+01 2.72E+01 1.99E+02 5.16E+00 3.60E+00 4.85E+00 5.47E+00 3.81E+00 9.92E-01 1.40E+00 1.27E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.899  3.90E+01 4.13E+01 3.22E+02 6.11E+00 6.30E+00 7.70E+00 8.61E+00 4.44E+00 2.20E+00 1.47E+00 1.91E+00 1.91E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.929  5.10E+01 5.29E+01 4.08E+02 1.06E+01 6.93E+00 1.00E+01 9.56E+00 4.92E+00 2.20E+00 2.06E+00 2.67E+00 2.01E+00 1.27E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.957  6.70E+01 7.55E+01 6.71E+02 1.21E+01 9.67E+00 1.01E+01 1.54E+01 7.39E+00 3.83E+00 3.77E+00 3.38E+00 4.81E+00 2.54E+00 1.27E+00 6.36E-01 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.985  8.90E+01 9.77E+01 8.89E+02 1.50E+01 1.16E+01 1.57E+01 1.57E+01 8.97E+00 7.10E+00 5.68E+00 5.29E+00 5.06E+00 4.45E+00 1.91E+00 6.36E-01 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  1.012  1.17E+02 1.26E+02 1.18E+03 1.67E+01 1.73E+01 2.03E+01 1.74E+01 1.19E+01 9.91E+00 7.97E+00 6.56E+00 7.60E+00 5.31E+00 2.54E+00 1.91E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  1.038  1.51E+02 1.46E+02 1.38E+03 1.83E+01 2.19E+01 2.26E+01 2.03E+01 1.31E+01 1.22E+01 8.21E+00 7.76E+00 8.24E+00 6.58E+00 3.18E+00 2.54E+00 6.36E-01 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  1.089  2.36E+02 1.95E+02 1.83E+03 2.45E+01 3.11E+01 2.41E+01 2.78E+01 1.73E+01 1.80E+01 1.47E+01 1.25E+01 1.24E+01 4.92E+00 3.82E+00 2.54E+00 6.36E-01 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  1.138  3.54E+02 2.78E+02 2.74E+03 3.47E+01 4.04E+01 3.34E+01 4.00E+01 2.33E+01 2.68E+01 1.87E+01 1.91E+01 1.36E+01 1.12E+01 7.40E+00 3.18E+00 3.18E+00 1.91E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  1.184  5.35E+02 4.44E+02 4.79E+03 5.72E+01 5.99E+01 4.65E+01 5.21E+01 3.70E+01 3.90E+01 3.62E+01 2.88E+01 2.67E+01 1.99E+01 1.13E+01 7.71E+00 8.27E+00 5.09E+00 4.05E+00 3.18E+00 1.27E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  1.229  8.25E+02 7.17E+02 8.10E+03 8.55E+01 9.79E+01 8.66E+01 7.20E+01 5.47E+01 5.61E+01 5.75E+01 4.20E+01 4.54E+01 2.69E+01 2.69E+01 2.00E+01 1.52E+01 1.21E+01 7.12E+00 7.21E+00 1.91E+00 1.27E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  1.272  1.28E+03 1.11E+03 1.27E+04 1.25E+02 1.54E+02 1.41E+02 1.11E+02 8.23E+01 8.63E+01 8.50E+01 6.81E+01 6.63E+01 4.84E+01 3.84E+01 3.11E+01 2.47E+01 1.73E+01 1.41E+01 1.04E+01 4.45E+00 2.54E+00 1.42E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  1.314  1.98E+03 1.68E+03 1.91E+04 1.79E+02 2.35E+02 2.08E+02 1.74E+02 1.41E+02 1.28E+02 1.15E+02 1.07E+02 9.26E+01 7.99E+01 6.23E+01 4.94E+01 3.51E+01 2.82E+01 1.83E+01 1.19E+01 6.36E+00 3.18E+00 1.42E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  1.354  3.04E+03 2.58E+03 3.06E+04 2.33E+02 3.46E+02 3.25E+02 2.60E+02 2.16E+02 2.08E+02 1.86E+02 1.66E+02 1.48E+02 1.26E+02 9.65E+01 8.23E+01 5.75E+01 4.60E+01 2.86E+01 2.29E+01 1.64E+01 8.27E+00 4.60E+00 1.91E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  1.393  4.70E+03 4.04E+03 5.00E+04 3.49E+02 5.28E+02 4.87E+02 4.00E+02 3.33E+02 3.08E+02 2.78E+02 2.75E+02 2.26E+02 2.01E+02 1.63E+02 1.33E+02 1.05E+02 7.85E+01 5.87E+01 4.07E+01 3.07E+01 2.07E+01 1.14E+01 7.63E+00 4.45E+00 2.54E+00 1.91E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  1.431  7.32E+03 6.45E+03 8.17E+04 5.74E+02 7.93E+02 7.69E+02 6.19E+02 5.33E+02 4.89E+02 4.45E+02 4.04E+02 3.64E+02 3.25E+02 2.61E+02 2.25E+02 1.84E+02 1.32E+02 1.07E+02 7.51E+01 5.55E+01 3.73E+01 2.42E+01 1.65E+01 7.63E+00 5.72E+00 2.88E+00 1.27E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  1.469  1.14E+04 1.00E+04 1.28E+05 8.92E+02 1.19E+03 1.15E+03 9.84E+02 8.66E+02 7.55E+02 7.01E+02 6.42E+02 5.50E+02 4.81E+02 4.22E+02 3.42E+02 2.87E+02 2.23E+02 1.73E+02 1.24E+02 8.92E+01 6.14E+01 3.75E+01 2.23E+01 1.59E+01 9.70E+00 5.42E+00 2.54E+00 1.44E+00 6.36E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  1.540  2.82E+04 2.35E+04 3.09E+05 1.93E+03 2.75E+03 2.69E+03 2.32E+03 1.98E+03 1.80E+03 1.61E+03 1.45E+03 1.29E+03 1.14E+03 1.00E+03 8.30E+02 6.94E+02 5.46E+02 4.30E+02 3.29E+02 2.40E+02 1.71E+02 1.15E+02 7.82E+01 4.45E+01 3.64E+01 1.91E+01 1.26E+01 7.80E+00 4.45E+00 1.27E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  1.609  6.82E+04 5.64E+04 7.70E+05 4.38E+03 6.49E+03 6.26E+03 5.50E+03 4.62E+03 4.13E+03 3.65E+03 3.42E+03 3.06E+03 2.77E+03 2.43E+03 2.12E+03 1.75E+03 1.44E+03 1.13E+03 9.10E+02 6.85E+02 5.08E+02 3.68E+02 2.61E+02 1.79E+02 1.19E+02 7.51E+01 4.90E+01 2.93E+01 1.91E+01 9.54E+00 8.11E+00 1.91E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  1.674  1.62E+05 1.32E+05 1.83E+06 1.01E+04 1.51E+04 1.45E+04 1.25E+04 1.07E+04 9.45E+03 8.42E+03 7.76E+03 7.13E+03 6.41E+03 5.64E+03 4.91E+03 4.19E+03 3.47E+03 2.81E+03 2.27E+03 1.77E+03 1.32E+03 9.93E+02 7.16E+02 5.07E+02 3.40E+02 2.25E+02 1.48E+02 9.67E+01 5.85E+01 3.69E+01 2.11E+01 1.27E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.738  3.80E+05 3.04E+05 4.35E+06 2.29E+04 3.44E+04 3.33E+04 2.82E+04 2.40E+04 2.12E+04 1.92E+04 1.77E+04 1.64E+04 1.47E+04 1.33E+04 1.15E+04 9.85E+03 8.29E+03 6.90E+03 5.61E+03 4.47E+03 3.44E+03 2.62E+03 1.96E+03 1.43E+03 1.02E+03 7.03E+02 4.89E+02 3.26E+02 2.18E+02 1.41E+02 9.29E+01 1.22E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.799  7.45E+05 4.24E+05 6.11E+06 3.22E+04 4.78E+04 4.60E+04 3.94E+04 3.32E+04 2.96E+04 2.61E+04 2.46E+04 2.22E+04 2.03E+04 1.82E+04 1.61E+04 1.38E+04 1.17E+04 9.79E+03 8.03E+03 6.33E+03 5.04E+03 3.82E+03 2.96E+03 2.13E+03 1.57E+03 1.08E+03 7.70E+02 5.44E+02 3.46E+02 2.40E+02 1.36E+02 2.28E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.858  1.25E+06 5.91E+05 8.54E+06 4.53E+04 6.66E+04 6.35E+04 5.51E+04 4.59E+04 4.13E+04 3.55E+04 3.43E+04 3.01E+04 2.81E+04 2.49E+04 2.24E+04 1.94E+04 1.64E+04 1.39E+04 1.15E+04 8.95E+03 7.38E+03 5.59E+03 4.46E+03 3.17E+03 2.41E+03 1.46E+03 1.05E+03 7.63E+02 4.75E+02 3.40E+02 1.78E+02 3.33E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.915  1.96E+06 8.22E+05 1.19E+07 6.38E+04 9.26E+04 8.77E+04 7.69E+04 6.35E+04 5.75E+04 4.82E+04 4.76E+04 4.09E+04 3.89E+04 3.42E+04 3.13E+04 2.72E+04 2.31E+04 1.97E+04 1.64E+04 1.26E+04 1.08E+04 8.17E+03 6.73E+03 4.73E+03 3.71E+03 1.97E+03 1.33E+03 9.82E+02 6.04E+02 4.39E+02 2.21E+02 4.38E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.970  2.94E+06 1.15E+06 1.67E+07 8.97E+04 1.29E+05 1.21E+05 1.07E+05 8.78E+04 8.02E+04 6.54E+04 6.63E+04 5.55E+04 5.39E+04 4.68E+04 4.36E+04 3.81E+04 3.25E+04 2.80E+04 2.35E+04 1.79E+04 1.58E+04 1.19E+04 1.02E+04 7.05E+03 5.71E+03 2.67E+03 1.69E+03 1.20E+03 7.33E+02 5.38E+02 2.64E+02 5.44E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  2.024  4.31E+06 1.59E+06 2.34E+07 1.26E+05 1.79E+05 1.67E+05 1.50E+05 1.21E+05 1.12E+05 8.89E+04 9.22E+04 7.53E+04 7.46E+04 6.42E+04 6.09E+04 5.34E+04 4.57E+04 3.97E+04 3.36E+04 2.53E+04 2.32E+04 1.75E+04 1.53E+04 1.05E+04 8.79E+03 3.60E+03 2.14E+03 1.42E+03 8.61E+02 6.37E+02 3.06E+02 6.49E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  2.077  6.22E+06 2.22E+06 3.27E+07 1.78E+05 2.50E+05 2.31E+05 2.09E+05 1.68E+05 1.56E+05 1.21E+05 1.28E+05 1.02E+05 1.03E+05 8.80E+04 8.49E+04 7.49E+04 6.43E+04 5.64E+04 4.80E+04 3.58E+04 3.39E+04 2.55E+04 2.31E+04 1.57E+04 1.35E+04 4.87E+03 2.72E+03 1.68E+03 9.90E+02 7.37E+02 3.49E+02 7.55E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  2.203  1.54E+07 5.10E+06 7.63E+07 4.17E+05 5.71E+05 5.18E+05 4.83E+05 3.78E+05 3.58E+05 2.60E+05 2.93E+05 2.19E+05 2.33E+05 1.94E+05 1.95E+05 1.75E+05 1.51E+05 1.35E+05 1.17E+05 8.51E+04 8.81E+04 6.59E+04 6.47E+04 4.25E+04 3.97E+04 1.03E+04 4.91E+03 2.55E+03 1.31E+03 9.85E+02 4.56E+02 1.02E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
