                    *********************************************************************************
                    *  Z= 20 A= 41: Positive-Parity Spin-dependent Level Density [MeV-1] for CA 41  *
   1.50  0.606  8.00E+00 1.40E+01 1.02E+02 2.86E+00 2.55E+00 2.42E+00 1.60E+00 8.42E-01 1.52E+00 1.45E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.654  1.20E+01 2.01E+01 1.46E+02 2.86E+00 3.98E+00 4.22E+00 3.03E+00 1.66E+00 2.23E+00 1.45E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.699  1.80E+01 2.47E+01 1.68E+02 5.71E+00 3.98E+00 4.22E+00 3.26E+00 3.08E+00 2.23E+00 1.45E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.742  2.40E+01 2.73E+01 1.94E+02 4.29E+00 5.71E+00 4.22E+00 4.69E+00 3.28E+00 2.95E+00 1.45E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.782  3.20E+01 3.19E+01 2.36E+02 5.00E+00 5.75E+00 5.03E+00 5.47E+00 3.99E+00 3.75E+00 2.14E+00 5.03E-02 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.820  4.00E+01 3.47E+01 3.19E+02 4.29E+00 4.33E+00 4.07E+00 6.23E+00 5.30E+00 3.76E+00 2.20E+00 7.65E-01 1.52E+00 7.68E-01 4.98E-02 1.43E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.856  5.00E+01 4.27E+01 3.84E+02 8.57E+00 4.75E+00 4.07E+00 6.22E+00 5.76E+00 4.48E+00 2.20E+00 1.48E+00 1.52E+00 1.48E+00 7.64E-01 1.43E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.891  6.20E+01 5.71E+01 5.61E+02 7.24E+00 9.03E+00 6.55E+00 6.72E+00 5.97E+00 4.73E+00 4.34E+00 2.91E+00 3.83E+00 2.91E+00 1.48E+00 1.43E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.925  7.80E+01 7.12E+01 7.40E+02 5.81E+00 1.19E+01 8.70E+00 7.32E+00 6.54E+00 6.16E+00 7.92E+00 4.04E+00 5.55E+00 3.63E+00 2.19E+00 1.43E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.957  9.90E+01 9.43E+01 9.80E+02 9.74E+00 1.12E+01 8.70E+00 1.13E+01 1.35E+01 8.30E+00 9.05E+00 8.99E+00 6.27E+00 3.63E+00 2.19E+00 1.43E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.989  1.24E+02 1.09E+02 1.17E+03 9.02E+00 1.20E+01 1.04E+01 1.48E+01 1.42E+01 1.24E+01 9.77E+00 1.00E+01 6.27E+00 5.05E+00 2.19E+00 1.43E+00 7.14E-01 6.59E-02 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  1.019  1.54E+02 1.34E+02 1.35E+03 1.55E+01 1.61E+01 1.53E+01 1.60E+01 1.79E+01 1.45E+01 1.11E+01 1.00E+01 6.89E+00 5.00E+00 1.43E+00 0.00E+00 1.43E+00 7.80E-01 8.07E-01 0.00E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  1.049  1.90E+02 1.54E+02 1.69E+03 1.82E+01 1.44E+01 1.53E+01 2.00E+01 1.97E+01 1.83E+01 1.31E+01 1.00E+01 6.89E+00 6.29E+00 2.14E+00 7.14E-01 2.42E+00 2.41E+00 2.24E+00 7.14E-01 8.02E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  1.078  2.32E+02 1.81E+02 2.13E+03 2.28E+01 1.43E+01 1.24E+01 2.61E+01 2.14E+01 1.98E+01 1.60E+01 1.07E+01 7.86E+00 6.25E+00 5.52E+00 4.29E+00 3.14E+00 3.12E+00 3.84E+00 2.14E+00 8.02E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  1.106  2.81E+02 2.04E+02 2.65E+03 1.92E+01 1.36E+01 1.40E+01 2.74E+01 2.20E+01 2.48E+01 1.67E+01 1.15E+01 8.41E+00 1.05E+01 6.95E+00 6.38E+00 8.00E+00 5.62E+00 4.56E+00 2.14E+00 1.52E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  1.160  4.15E+02 3.34E+02 4.61E+03 2.17E+01 2.94E+01 2.44E+01 3.35E+01 2.42E+01 3.60E+01 3.32E+01 2.19E+01 2.34E+01 1.91E+01 1.76E+01 1.73E+01 1.09E+01 9.65E+00 5.27E+00 2.86E+00 1.66E+00 7.14E-01 7.14E-01 2.83E-02 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.00  1.211  6.23E+02 4.96E+02 7.01E+03 2.15E+01 3.67E+01 3.99E+01 5.50E+01 4.56E+01 4.71E+01 4.98E+01 3.84E+01 3.89E+01 3.17E+01 2.12E+01 2.14E+01 1.53E+01 1.09E+01 6.80E+00 1.84E+00 3.28E+00 2.22E+00 1.54E+00 2.24E+00 2.21E+00 1.45E+00 0.00E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   6.50  1.261  9.20E+02 6.95E+02 1.03E+04 3.98E+01 4.43E+01 5.31E+01 7.52E+01 6.35E+01 5.17E+01 6.71E+01 6.04E+01 5.00E+01 4.39E+01 3.02E+01 2.26E+01 1.76E+01 1.70E+01 1.49E+01 6.13E+00 8.75E+00 8.20E+00 6.60E+00 5.31E+00 3.64E+00 2.98E+00 7.14E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.00  1.308  1.34E+03 9.82E+02 1.59E+04 4.07E+01 4.39E+01 7.54E+01 1.03E+02 9.07E+01 8.43E+01 7.51E+01 7.21E+01 6.70E+01 5.68E+01 3.96E+01 3.91E+01 4.08E+01 3.98E+01 2.70E+01 2.04E+01 2.07E+01 1.52E+01 1.22E+01 8.60E+00 3.64E+00 3.70E+00 7.14E-01 7.14E-01 0.00E+00 2.62E-02 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   7.50  1.354  1.94E+03 1.41E+03 2.37E+04 7.30E+01 6.61E+01 8.66E+01 1.17E+02 1.25E+02 1.19E+02 9.37E+01 1.01E+02 9.68E+01 7.23E+01 8.39E+01 7.81E+01 7.89E+01 5.66E+01 4.09E+01 3.36E+01 2.68E+01 1.98E+01 1.56E+01 8.53E+00 4.45E+00 1.53E+00 2.86E+00 8.24E-01 2.20E+00 1.45E+00 1.45E+00 1.44E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.00  1.398  2.80E+03 2.06E+03 3.57E+04 8.76E+01 1.16E+02 1.19E+02 1.44E+02 1.35E+02 1.60E+02 1.56E+02 1.50E+02 1.69E+02 1.46E+02 1.29E+02 1.22E+02 1.09E+02 7.41E+01 5.48E+01 4.19E+01 2.92E+01 2.86E+01 2.35E+01 1.40E+01 1.35E+01 5.71E+00 7.64E+00 6.66E+00 4.34E+00 3.60E+00 2.94E+00 2.15E+00 1.43E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   8.50  1.441  4.05E+03 2.93E+03 5.28E+04 1.07E+02 1.48E+02 1.49E+02 1.83E+02 1.86E+02 2.38E+02 2.53E+02 2.42E+02 2.40E+02 2.09E+02 1.81E+02 1.56E+02 1.26E+02 1.06E+02 7.05E+01 5.76E+01 5.17E+01 4.81E+01 4.37E+01 3.35E+01 2.78E+01 2.00E+01 1.55E+01 1.38E+01 7.67E+00 5.81E+00 4.37E+00 2.15E+00 1.43E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.00  1.483  5.83E+03 4.20E+03 7.91E+04 1.27E+02 1.83E+02 2.18E+02 2.56E+02 2.69E+02 3.21E+02 3.50E+02 3.49E+02 3.17E+02 2.95E+02 2.46E+02 2.06E+02 1.49E+02 1.62E+02 1.42E+02 1.22E+02 1.14E+02 9.38E+01 7.30E+01 6.14E+01 4.84E+01 3.14E+01 2.25E+01 1.91E+01 1.13E+01 7.03E+00 5.77E+00 2.86E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   9.50  1.524  8.44E+03 6.21E+03 1.22E+05 1.09E+02 2.06E+02 2.72E+02 3.63E+02 4.85E+02 5.38E+02 5.01E+02 4.51E+02 3.69E+02 3.81E+02 3.56E+02 3.50E+02 3.06E+02 2.87E+02 2.63E+02 2.26E+02 1.92E+02 1.47E+02 1.04E+02 8.43E+01 5.57E+01 4.57E+01 3.47E+01 2.04E+01 1.70E+01 1.39E+01 1.36E+01 9.48E+00 7.14E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  10.00  1.563  1.24E+04 9.58E+03 1.89E+05 2.43E+02 4.11E+02 4.58E+02 5.59E+02 6.23E+02 6.94E+02 6.83E+02 6.62E+02 6.49E+02 6.17E+02 6.19E+02 5.71E+02 5.22E+02 4.34E+02 3.94E+02 3.24E+02 2.51E+02 2.07E+02 1.47E+02 9.86E+01 9.29E+01 6.50E+01 5.55E+01 5.14E+01 4.17E+01 3.26E+01 3.14E+01 2.23E+01 2.36E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  1.640  2.78E+04 2.13E+04 4.41E+05 5.24E+02 7.56E+02 9.46E+02 1.09E+03 1.20E+03 1.31E+03 1.49E+03 1.59E+03 1.66E+03 1.49E+03 1.39E+03 1.20E+03 1.02E+03 8.99E+02 7.51E+02 6.73E+02 5.80E+02 5.00E+02 4.49E+02 3.94E+02 3.18E+02 2.61E+02 1.96E+02 1.62E+02 1.20E+02 8.93E+01 8.93E+01 5.79E+01 5.43E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  1.713  6.24E+04 4.80E+04 1.03E+06 8.93E+02 1.32E+03 1.99E+03 2.60E+03 2.95E+03 3.22E+03 3.30E+03 3.33E+03 3.19E+03 3.16E+03 2.81E+03 2.69E+03 2.41E+03 2.26E+03 2.02E+03 1.84E+03 1.53E+03 1.30E+03 1.06E+03 8.40E+02 6.89E+02 5.49E+02 4.17E+02 3.51E+02 2.81E+02 2.29E+02 3.09E+02 2.12E+02 2.69E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  1.783  1.40E+05 1.07E+05 2.37E+06 1.72E+03 3.15E+03 4.28E+03 5.32E+03 6.03E+03 6.52E+03 6.96E+03 7.13E+03 7.14E+03 6.92E+03 6.63E+03 6.18E+03 5.64E+03 5.00E+03 4.35E+03 3.70E+03 3.17E+03 2.80E+03 2.46E+03 2.13E+03 1.82E+03 1.50E+03 1.28E+03 1.08E+03 8.59E+02 6.85E+02 8.55E+02 5.71E+02 7.08E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.850  3.11E+05 2.37E+05 5.42E+06 2.88E+03 5.97E+03 8.76E+03 1.11E+04 1.30E+04 1.46E+04 1.56E+04 1.59E+04 1.58E+04 1.52E+04 1.43E+04 1.32E+04 1.21E+04 1.10E+04 9.92E+03 8.90E+03 7.85E+03 6.86E+03 5.99E+03 5.06E+03 4.29E+03 3.55E+03 2.88E+03 2.37E+03 1.88E+03 1.55E+03 2.36E+03 1.60E+03 2.14E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.915  5.92E+05 3.24E+05 7.45E+06 4.22E+03 8.02E+03 1.21E+04 1.57E+04 1.88E+04 2.04E+04 2.11E+04 2.12E+04 2.09E+04 2.01E+04 1.91E+04 1.78E+04 1.65E+04 1.50E+04 1.38E+04 1.24E+04 1.09E+04 9.30E+03 7.83E+03 6.60E+03 5.62E+03 4.76E+03 3.97E+03 3.35E+03 2.82E+03 2.38E+03 3.51E+03 2.55E+03 3.46E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.978  9.77E+05 4.45E+05 1.03E+07 6.19E+03 1.08E+04 1.68E+04 2.22E+04 2.74E+04 2.85E+04 2.86E+04 2.84E+04 2.77E+04 2.66E+04 2.55E+04 2.41E+04 2.25E+04 2.05E+04 1.91E+04 1.72E+04 1.52E+04 1.26E+04 1.02E+04 8.60E+03 7.36E+03 6.38E+03 5.47E+03 4.72E+03 4.24E+03 3.66E+03 5.23E+03 4.07E+03 5.58E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  2.039  1.51E+06 6.12E+05 1.42E+07 9.07E+03 1.45E+04 2.32E+04 3.14E+04 3.98E+04 3.99E+04 3.86E+04 3.79E+04 3.68E+04 3.51E+04 3.41E+04 3.24E+04 3.06E+04 2.80E+04 2.64E+04 2.40E+04 2.12E+04 1.71E+04 1.34E+04 1.12E+04 9.64E+03 8.55E+03 7.55E+03 6.66E+03 6.36E+03 5.63E+03 7.80E+03 6.51E+03 9.00E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  2.098  2.23E+06 8.43E+05 1.96E+07 1.33E+04 1.95E+04 3.21E+04 4.43E+04 5.78E+04 5.57E+04 5.22E+04 5.07E+04 4.88E+04 4.64E+04 4.56E+04 4.38E+04 4.17E+04 3.81E+04 3.67E+04 3.34E+04 2.95E+04 2.32E+04 1.74E+04 1.46E+04 1.26E+04 1.15E+04 1.04E+04 9.38E+03 9.55E+03 8.67E+03 1.16E+04 1.04E+04 1.45E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  2.155  3.24E+06 1.16E+06 2.73E+07 1.95E+04 2.62E+04 4.45E+04 6.26E+04 8.40E+04 7.79E+04 7.05E+04 6.77E+04 6.47E+04 6.13E+04 6.09E+04 5.90E+04 5.68E+04 5.20E+04 5.08E+04 4.65E+04 4.11E+04 3.14E+04 2.28E+04 1.90E+04 1.65E+04 1.54E+04 1.43E+04 1.32E+04 1.43E+04 1.33E+04 1.73E+04 1.66E+04 2.34E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  2.211  4.62E+06 1.61E+06 3.81E+07 2.86E+04 3.52E+04 6.15E+04 8.85E+04 1.22E+05 1.09E+05 9.53E+04 9.05E+04 8.59E+04 8.11E+04 8.14E+04 7.96E+04 7.73E+04 7.09E+04 7.05E+04 6.46E+04 5.73E+04 4.25E+04 2.98E+04 2.48E+04 2.17E+04 2.06E+04 1.98E+04 1.87E+04 2.15E+04 2.05E+04 2.58E+04 2.65E+04 3.78E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  2.345  1.12E+07 3.65E+06 8.88E+07 7.45E+04 7.37E+04 1.39E+05 2.10E+05 3.11E+05 2.51E+05 2.02E+05 1.87E+05 1.74E+05 1.63E+05 1.68E+05 1.68E+05 1.67E+05 1.54E+05 1.60E+05 1.48E+05 1.31E+05 9.10E+04 5.81E+04 4.81E+04 4.25E+04 4.28E+04 4.41E+04 4.40E+04 5.94E+04 6.04E+04 6.98E+04 8.55E+04 1.25E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
