                    *********************************************************************************
                    *  Z= 82 A=208: Positive-Parity Spin-dependent Level Density [MeV-1] for PB208  *
  10.00  0.725  1.88E+05 2.23E+05 4.01E+06 4.33E+03 8.26E+03 1.14E+04 1.39E+04 1.64E+04 1.75E+04 1.84E+04 1.88E+04 1.85E+04 1.72E+04 1.55E+04 1.37E+04 1.16E+04 9.75E+03 7.97E+03 6.34E+03 4.88E+03 3.47E+03 2.30E+03 1.44E+03 7.76E+02 3.50E+02 1.16E+02 2.14E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  11.00  0.761  6.86E+05 7.74E+05 1.44E+07 1.42E+04 2.72E+04 3.72E+04 4.57E+04 5.24E+04 5.72E+04 6.01E+04 6.30E+04 6.28E+04 6.00E+04 5.52E+04 4.92E+04 4.24E+04 3.58E+04 2.95E+04 2.40E+04 1.89E+04 1.43E+04 1.01E+04 6.81E+03 4.09E+03 2.14E+03 9.45E+02 3.44E+02 1.24E+02 5.36E+01 2.71E+01 1.36E+01 1.14E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  0.795  2.58E+06 3.02E+06 5.90E+07 4.73E+04 9.36E+04 1.32E+05 1.66E+05 1.93E+05 2.11E+05 2.24E+05 2.34E+05 2.34E+05 2.28E+05 2.15E+05 1.96E+05 1.73E+05 1.48E+05 1.25E+05 1.03E+05 8.38E+04 6.62E+04 5.02E+04 3.64E+04 2.44E+04 1.53E+04 8.89E+03 4.90E+03 2.65E+03 1.42E+03 7.37E+02 3.78E+02 3.02E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  0.827  9.79E+06 1.14E+07 2.31E+08 1.63E+05 3.18E+05 4.61E+05 5.88E+05 6.93E+05 7.70E+05 8.22E+05 8.51E+05 8.57E+05 8.37E+05 7.99E+05 7.40E+05 6.67E+05 5.84E+05 5.00E+05 4.18E+05 3.44E+05 2.76E+05 2.15E+05 1.63E+05 1.17E+05 8.00E+04 5.20E+04 3.22E+04 1.91E+04 1.08E+04 5.76E+03 2.95E+03 2.21E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  0.858  3.53E+07 3.97E+07 8.21E+08 5.34E+05 1.05E+06 1.54E+06 1.98E+06 2.35E+06 2.62E+06 2.80E+06 2.90E+06 2.92E+06 2.86E+06 2.74E+06 2.56E+06 2.34E+06 2.07E+06 1.80E+06 1.52E+06 1.26E+06 1.02E+06 8.07E+05 6.21E+05 4.62E+05 3.31E+05 2.28E+05 1.49E+05 9.36E+04 5.53E+04 3.06E+04 1.57E+04 1.19E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  0.889  8.80E+07 6.58E+07 1.37E+09 8.66E+05 1.71E+06 2.50E+06 3.22E+06 3.83E+06 4.29E+06 4.60E+06 4.76E+06 4.80E+06 4.70E+06 4.51E+06 4.23E+06 3.87E+06 3.46E+06 3.01E+06 2.57E+06 2.14E+06 1.74E+06 1.38E+06 1.07E+06 8.07E+05 5.87E+05 4.12E+05 2.76E+05 1.77E+05 1.07E+05 6.07E+04 3.20E+04 2.51E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  0.918  1.75E+08 1.09E+08 2.30E+09 1.41E+06 2.79E+06 4.07E+06 5.26E+06 6.27E+06 7.03E+06 7.54E+06 7.82E+06 7.88E+06 7.74E+06 7.43E+06 6.99E+06 6.41E+06 5.76E+06 5.05E+06 4.33E+06 3.62E+06 2.96E+06 2.37E+06 1.85E+06 1.41E+06 1.04E+06 7.44E+05 5.11E+05 3.34E+05 2.07E+05 1.21E+05 6.50E+04 5.29E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  0.946  3.20E+08 1.81E+08 3.86E+09 2.28E+06 4.54E+06 6.62E+06 8.58E+06 1.02E+07 1.15E+07 1.24E+07 1.28E+07 1.30E+07 1.27E+07 1.22E+07 1.15E+07 1.06E+07 9.61E+06 8.47E+06 7.30E+06 6.14E+06 5.04E+06 4.06E+06 3.19E+06 2.45E+06 1.84E+06 1.35E+06 9.45E+05 6.31E+05 4.00E+05 2.39E+05 1.32E+05 1.11E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  0.973  5.61E+08 3.01E+08 6.48E+09 3.71E+06 7.39E+06 1.08E+07 1.40E+07 1.67E+07 1.89E+07 2.03E+07 2.11E+07 2.13E+07 2.10E+07 2.02E+07 1.91E+07 1.76E+07 1.60E+07 1.42E+07 1.23E+07 1.04E+07 8.57E+06 6.95E+06 5.51E+06 4.28E+06 3.26E+06 2.43E+06 1.75E+06 1.19E+06 7.74E+05 4.75E+05 2.69E+05 2.35E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.000  9.61E+08 5.00E+08 1.09E+10 6.02E+06 1.20E+07 1.75E+07 2.28E+07 2.74E+07 3.09E+07 3.33E+07 3.46E+07 3.50E+07 3.45E+07 3.32E+07 3.15E+07 2.92E+07 2.67E+07 2.38E+07 2.07E+07 1.77E+07 1.46E+07 1.19E+07 9.50E+06 7.47E+06 5.78E+06 4.40E+06 3.23E+06 2.25E+06 1.50E+06 9.43E+05 5.47E+05 4.96E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.026  1.63E+09 8.31E+08 1.83E+10 9.77E+06 1.96E+07 2.85E+07 3.72E+07 4.47E+07 5.07E+07 5.47E+07 5.69E+07 5.75E+07 5.68E+07 5.46E+07 5.20E+07 4.84E+07 4.45E+07 3.99E+07 3.50E+07 2.99E+07 2.48E+07 2.04E+07 1.64E+07 1.30E+07 1.02E+07 7.95E+06 5.98E+06 4.26E+06 2.89E+06 1.87E+06 1.11E+06 1.05E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.088  6.38E+09 2.97E+09 6.77E+10 3.28E+07 6.62E+07 9.62E+07 1.26E+08 1.53E+08 1.74E+08 1.89E+08 1.97E+08 1.99E+08 1.97E+08 1.90E+08 1.82E+08 1.71E+08 1.60E+08 1.45E+08 1.29E+08 1.12E+08 9.39E+07 7.83E+07 6.41E+07 5.23E+07 4.28E+07 3.50E+07 2.78E+07 2.09E+07 1.51E+07 1.04E+07 6.57E+06 6.75E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  1.147  2.35E+10 1.07E+10 2.53E+11 1.10E+08 2.24E+08 3.25E+08 4.30E+08 5.22E+08 5.98E+08 6.51E+08 6.79E+08 6.90E+08 6.85E+08 6.61E+08 6.40E+08 6.05E+08 5.73E+08 5.29E+08 4.77E+08 4.19E+08 3.55E+08 3.01E+08 2.50E+08 2.10E+08 1.79E+08 1.54E+08 1.29E+08 1.02E+08 7.83E+07 5.78E+07 3.88E+07 4.36E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  1.257  4.09E+11 1.43E+11 3.72E+12 1.24E+09 2.56E+09 3.70E+09 4.96E+09 6.09E+09 7.07E+09 7.74E+09 8.11E+09 8.27E+09 8.27E+09 8.01E+09 7.86E+09 7.56E+09 7.39E+09 7.00E+09 6.50E+09 5.86E+09 5.06E+09 4.44E+09 3.83E+09 3.40E+09 3.12E+09 2.97E+09 2.80E+09 2.46E+09 2.12E+09 1.78E+09 1.35E+09 1.82E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  1.451  1.67E+14 3.31E+13 1.16E+15 1.58E+11 3.35E+11 4.80E+11 6.61E+11 8.28E+11 9.86E+11 1.10E+12 1.16E+12 1.19E+12 1.21E+12 1.17E+12 1.19E+12 1.18E+12 1.22E+12 1.23E+12 1.21E+12 1.15E+12 1.03E+12 9.66E+11 8.95E+11 8.85E+11 9.51E+11 1.11E+12 1.31E+12 1.43E+12 1.55E+12 1.70E+12 1.64E+12 3.16E+12 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  1.622  6.62E+14 6.60E+13 2.33E+15 3.16E+11 6.68E+11 9.56E+11 1.32E+12 1.65E+12 1.96E+12 2.18E+12 2.31E+12 2.37E+12 2.40E+12 2.34E+12 2.37E+12 2.36E+12 2.44E+12 2.45E+12 2.41E+12 2.29E+12 2.06E+12 1.93E+12 1.79E+12 1.77E+12 1.90E+12 2.21E+12 2.62E+12 2.85E+12 3.10E+12 3.39E+12 3.28E+12 6.33E+12 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  1.777  1.65E+15 1.32E+14 4.64E+15 6.29E+11 1.33E+12 1.90E+12 2.62E+12 3.29E+12 3.92E+12 4.35E+12 4.60E+12 4.73E+12 4.79E+12 4.66E+12 4.72E+12 4.70E+12 4.87E+12 4.89E+12 4.81E+12 4.56E+12 4.11E+12 3.84E+12 3.56E+12 3.53E+12 3.79E+12 4.42E+12 5.23E+12 5.70E+12 6.19E+12 6.78E+12 6.56E+12 1.26E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  1.919  3.62E+15 2.63E+14 9.27E+15 1.25E+12 2.65E+12 3.79E+12 5.23E+12 6.55E+12 7.80E+12 8.67E+12 9.16E+12 9.42E+12 9.54E+12 9.29E+12 9.41E+12 9.36E+12 9.71E+12 9.75E+12 9.59E+12 9.11E+12 8.20E+12 7.67E+12 7.11E+12 7.04E+12 7.57E+12 8.83E+12 1.04E+13 1.14E+13 1.24E+13 1.36E+13 1.31E+13 2.53E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  2.052  7.56E+15 5.25E+14 1.85E+16 2.49E+12 5.28E+12 7.56E+12 1.04E+13 1.31E+13 1.55E+13 1.73E+13 1.83E+13 1.88E+13 1.90E+13 1.85E+13 1.88E+13 1.87E+13 1.94E+13 1.94E+13 1.91E+13 1.82E+13 1.64E+13 1.53E+13 1.42E+13 1.41E+13 1.51E+13 1.76E+13 2.09E+13 2.28E+13 2.47E+13 2.71E+13 2.62E+13 5.06E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.176  1.54E+16 1.05E+15 3.70E+16 4.97E+12 1.05E+13 1.51E+13 2.08E+13 2.60E+13 3.10E+13 3.45E+13 3.64E+13 3.74E+13 3.79E+13 3.69E+13 3.74E+13 3.72E+13 3.86E+13 3.88E+13 3.82E+13 3.62E+13 3.26E+13 3.05E+13 2.83E+13 2.81E+13 3.02E+13 3.52E+13 4.17E+13 4.55E+13 4.94E+13 5.42E+13 5.24E+13 1.01E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.294  3.11E+16 2.09E+15 7.38E+16 9.90E+12 2.10E+13 3.00E+13 4.14E+13 5.18E+13 6.18E+13 6.87E+13 7.25E+13 7.46E+13 7.56E+13 7.35E+13 7.45E+13 7.42E+13 7.70E+13 7.73E+13 7.61E+13 7.23E+13 6.51E+13 6.10E+13 5.65E+13 5.60E+13 6.03E+13 7.04E+13 8.33E+13 9.09E+13 9.88E+13 1.08E+14 1.05E+14 2.02E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.406  6.24E+16 4.17E+15 1.47E+17 1.97E+13 4.18E+13 5.98E+13 8.24E+13 1.03E+14 1.23E+14 1.37E+14 1.45E+14 1.49E+14 1.51E+14 1.47E+14 1.49E+14 1.48E+14 1.53E+14 1.54E+14 1.52E+14 1.44E+14 1.30E+14 1.22E+14 1.13E+14 1.12E+14 1.20E+14 1.41E+14 1.66E+14 1.82E+14 1.97E+14 2.17E+14 2.10E+14 4.04E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.513  1.25E+17 8.32E+15 2.94E+17 3.93E+13 8.33E+13 1.19E+14 1.64E+14 2.06E+14 2.45E+14 2.73E+14 2.88E+14 2.96E+14 3.00E+14 2.92E+14 2.96E+14 2.95E+14 3.06E+14 3.07E+14 3.03E+14 2.88E+14 2.59E+14 2.43E+14 2.25E+14 2.23E+14 2.40E+14 2.81E+14 3.32E+14 3.63E+14 3.95E+14 4.33E+14 4.19E+14 8.08E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  2.616  2.50E+17 1.66E+16 5.88E+17 7.83E+13 1.66E+14 2.37E+14 3.27E+14 4.10E+14 4.89E+14 5.43E+14 5.74E+14 5.90E+14 5.98E+14 5.82E+14 5.90E+14 5.88E+14 6.10E+14 6.13E+14 6.04E+14 5.74E+14 5.17E+14 4.84E+14 4.49E+14 4.45E+14 4.80E+14 5.61E+14 6.64E+14 7.25E+14 7.89E+14 8.65E+14 8.37E+14 1.62E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  2.714  4.98E+17 3.31E+16 1.17E+18 1.56E+14 3.30E+14 4.73E+14 6.52E+14 8.17E+14 9.74E+14 1.08E+15 1.14E+15 1.18E+15 1.19E+15 1.16E+15 1.18E+15 1.17E+15 1.22E+15 1.22E+15 1.21E+15 1.14E+15 1.03E+15 9.66E+14 8.97E+14 8.89E+14 9.58E+14 1.12E+15 1.33E+15 1.45E+15 1.58E+15 1.73E+15 1.67E+15 3.23E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  2.810  9.95E+17 6.61E+16 2.34E+18 3.11E+14 6.58E+14 9.42E+14 1.30E+15 1.63E+15 1.94E+15 2.16E+15 2.28E+15 2.35E+15 2.38E+15 2.31E+15 2.35E+15 2.34E+15 2.43E+15 2.44E+15 2.40E+15 2.28E+15 2.06E+15 1.93E+15 1.79E+15 1.77E+15 1.91E+15 2.24E+15 2.65E+15 2.90E+15 3.15E+15 3.46E+15 3.35E+15 6.46E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  2.902  1.99E+18 1.32E+17 4.68E+18 6.19E+14 1.31E+15 1.88E+15 2.59E+15 3.24E+15 3.87E+15 4.30E+15 4.54E+15 4.67E+15 4.74E+15 4.61E+15 4.68E+15 4.66E+15 4.84E+15 4.86E+15 4.79E+15 4.56E+15 4.11E+15 3.85E+15 3.57E+15 3.54E+15 3.82E+15 4.47E+15 5.30E+15 5.79E+15 6.30E+15 6.91E+15 6.69E+15 1.29E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  2.991  3.96E+18 2.63E+17 9.35E+18 1.23E+15 2.61E+15 3.74E+15 5.16E+15 6.46E+15 7.71E+15 8.57E+15 9.06E+15 9.32E+15 9.44E+15 9.19E+15 9.32E+15 9.28E+15 9.65E+15 9.70E+15 9.56E+15 9.09E+15 8.19E+15 7.68E+15 7.13E+15 7.07E+15 7.63E+15 8.93E+15 1.06E+16 1.16E+16 1.26E+16 1.38E+16 1.34E+16 2.58E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.078  7.91E+18 5.26E+17 1.87E+19 2.46E+15 5.21E+15 7.45E+15 1.03E+16 1.29E+16 1.54E+16 1.71E+16 1.80E+16 1.86E+16 1.88E+16 1.83E+16 1.86E+16 1.85E+16 1.92E+16 1.93E+16 1.91E+16 1.81E+16 1.63E+16 1.53E+16 1.42E+16 1.41E+16 1.52E+16 1.78E+16 2.11E+16 2.31E+16 2.52E+16 2.76E+16 2.67E+16 5.16E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.162  1.58E+19 1.05E+18 3.73E+19 4.89E+15 1.04E+16 1.48E+16 2.05E+16 2.57E+16 3.06E+16 3.41E+16 3.60E+16 3.70E+16 3.75E+16 3.65E+16 3.70E+16 3.69E+16 3.84E+16 3.86E+16 3.80E+16 3.62E+16 3.26E+16 3.06E+16 2.84E+16 2.82E+16 3.04E+16 3.56E+16 4.22E+16 4.62E+16 5.03E+16 5.52E+16 5.35E+16 1.03E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.244  3.15E+19 2.09E+18 7.44E+19 9.75E+15 2.07E+16 2.96E+16 4.08E+16 5.12E+16 6.10E+16 6.79E+16 7.17E+16 7.38E+16 7.48E+16 7.28E+16 7.38E+16 7.36E+16 7.65E+16 7.69E+16 7.59E+16 7.22E+16 6.51E+16 6.10E+16 5.67E+16 5.62E+16 6.07E+16 7.11E+16 8.44E+16 9.23E+16 1.00E+17 1.10E+17 1.07E+17 2.06E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 82 A=209: Negative-parity Spin-dependent Level Density [MeV-1] for PB209  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.115  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.162  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.199  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.229  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
