                    *********************************************************************************
                    *  Z= 28 A= 59: Positive-Parity Spin-dependent Level Density [MeV-1] for NI 59  *
  16.00  1.646  5.10E+07 2.93E+07 4.88E+08 6.27E+05 1.22E+06 1.75E+06 2.17E+06 2.48E+06 2.66E+06 2.70E+06 2.63E+06 2.46E+06 2.22E+06 1.94E+06 1.63E+06 1.33E+06 1.05E+06 7.92E+05 5.78E+05 4.05E+05 2.73E+05 1.77E+05 1.09E+05 6.44E+04 3.63E+04 1.94E+04 9.65E+03 3.03E+03 1.25E+03 4.78E+02 1.81E+02 8.49E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.696  8.87E+07 4.62E+07 7.80E+08 9.60E+05 1.88E+06 2.69E+06 3.35E+06 3.82E+06 4.10E+06 4.18E+06 4.09E+06 3.85E+06 3.50E+06 3.08E+06 2.62E+06 2.15E+06 1.71E+06 1.31E+06 9.69E+05 6.90E+05 4.75E+05 3.14E+05 2.00E+05 1.22E+05 7.21E+04 4.08E+04 2.14E+04 4.78E+03 1.71E+03 6.63E+02 2.54E+02 1.21E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.745  1.48E+08 7.28E+07 1.25E+09 1.47E+06 2.88E+06 4.14E+06 5.16E+06 5.90E+06 6.34E+06 6.48E+06 6.37E+06 6.02E+06 5.51E+06 4.88E+06 4.18E+06 3.47E+06 2.79E+06 2.17E+06 1.62E+06 1.18E+06 8.24E+05 5.58E+05 3.65E+05 2.32E+05 1.43E+05 8.56E+04 4.75E+04 7.53E+03 2.35E+03 8.48E+02 3.26E+02 1.57E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  1.793  2.42E+08 1.15E+08 2.00E+09 2.25E+06 4.42E+06 6.36E+06 7.95E+06 9.09E+06 9.80E+06 1.00E+07 9.91E+06 9.42E+06 8.67E+06 7.74E+06 6.69E+06 5.61E+06 4.56E+06 3.58E+06 2.72E+06 2.00E+06 1.43E+06 9.91E+05 6.68E+05 4.39E+05 2.85E+05 1.80E+05 1.05E+05 1.19E+04 3.24E+03 1.03E+03 3.99E+02 1.93E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  1.840  3.90E+08 1.82E+08 3.22E+09 3.44E+06 6.78E+06 9.79E+06 1.22E+07 1.40E+07 1.52E+07 1.56E+07 1.54E+07 1.47E+07 1.36E+07 1.23E+07 1.07E+07 9.06E+06 7.44E+06 5.92E+06 4.57E+06 3.41E+06 2.48E+06 1.76E+06 1.22E+06 8.32E+05 5.66E+05 3.78E+05 2.34E+05 1.87E+04 4.45E+03 1.22E+03 4.71E+02 2.29E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  1.951  1.34E+09 5.75E+08 1.07E+10 9.98E+06 1.98E+07 2.87E+07 3.61E+07 4.14E+07 4.50E+07 4.66E+07 4.66E+07 4.51E+07 4.24E+07 3.89E+07 3.47E+07 3.01E+07 2.54E+07 2.08E+07 1.66E+07 1.29E+07 9.86E+06 7.40E+06 5.52E+06 4.12E+06 3.16E+06 2.42E+06 1.71E+06 5.83E+04 9.86E+03 1.84E+03 6.52E+02 3.19E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  2.057  4.37E+09 1.85E+09 3.66E+10 2.89E+07 5.77E+07 8.42E+07 1.06E+08 1.22E+08 1.34E+08 1.39E+08 1.41E+08 1.38E+08 1.32E+08 1.23E+08 1.12E+08 9.97E+07 8.65E+07 7.32E+07 6.06E+07 4.89E+07 3.92E+07 3.11E+07 2.50E+07 2.04E+07 1.76E+07 1.54E+07 1.26E+07 1.82E+05 2.18E+04 2.77E+03 8.33E+02 4.09E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.253  6.07E+10 2.07E+10 4.85E+11 2.43E+08 4.91E+08 7.25E+08 9.22E+08 1.07E+09 1.18E+09 1.24E+09 1.29E+09 1.29E+09 1.27E+09 1.24E+09 1.18E+09 1.10E+09 1.01E+09 9.05E+08 8.03E+08 7.01E+08 6.18E+08 5.50E+08 5.11E+08 4.98E+08 5.46E+08 6.32E+08 6.75E+08 1.76E+06 1.07E+05 6.31E+03 1.20E+03 5.89E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.602  3.07E+13 6.10E+12 2.35E+14 1.72E+10 3.56E+10 5.37E+10 6.94E+10 8.13E+10 9.17E+10 9.94E+10 1.07E+11 1.14E+11 1.19E+11 1.25E+11 1.29E+11 1.33E+11 1.36E+11 1.38E+11 1.41E+11 1.44E+11 1.54E+11 1.72E+11 2.14E+11 2.98E+11 5.26E+11 1.06E+12 1.95E+12 1.66E+08 2.58E+06 3.28E+04 1.92E+03 9.50E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  2.909  4.36E+14 7.50E+13 1.33E+15 1.21E+12 2.58E+12 3.98E+12 5.23E+12 6.19E+12 7.13E+12 7.95E+12 8.97E+12 9.98E+12 1.11E+13 2.48E+11 2.57E+11 2.64E+11 2.71E+11 2.76E+11 2.82E+11 2.87E+11 3.07E+11 3.43E+11 4.27E+11 5.96E+11 1.05E+12 2.11E+12 3.89E+12 1.57E+10 6.23E+07 1.70E+05 3.08E+03 1.31E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.187  2.74E+16 5.31E+15 7.56E+16 8.56E+13 1.87E+14 2.95E+14 3.93E+14 4.71E+14 5.55E+14 6.35E+14 7.48E+14 8.77E+14 1.04E+15 4.93E+11 5.12E+11 5.26E+11 5.40E+11 5.50E+11 5.62E+11 5.73E+11 6.12E+11 6.86E+11 8.53E+11 1.19E+12 2.10E+12 4.22E+12 7.78E+12 1.48E+12 1.50E+09 8.82E+05 4.95E+03 1.67E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.442  2.24E+18 4.38E+17 6.36E+18 6.04E+15 1.36E+16 2.19E+16 2.96E+16 3.59E+16 4.31E+16 5.07E+16 6.24E+16 7.70E+16 9.72E+16 9.81E+11 1.02E+12 1.05E+12 1.08E+12 1.10E+12 1.12E+12 1.14E+12 1.22E+12 1.37E+12 1.70E+12 2.38E+12 4.20E+12 8.44E+12 1.56E+13 1.40E+14 3.62E+10 4.58E+06 7.95E+03 2.13E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.679  1.87E+20 3.65E+19 5.44E+20 4.27E+17 9.82E+17 1.62E+18 2.23E+18 2.73E+18 3.36E+18 4.05E+18 5.21E+18 6.76E+18 9.08E+18 1.95E+12 2.03E+12 2.09E+12 2.14E+12 2.19E+12 2.24E+12 2.28E+12 2.44E+12 2.73E+12 3.40E+12 4.76E+12 8.39E+12 1.69E+13 3.11E+13 1.32E+16 8.73E+11 2.37E+07 1.28E+04 2.72E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  3.903  1.57E+22 3.06E+21 4.68E+22 3.01E+19 7.12E+19 1.20E+20 1.68E+20 2.08E+20 2.61E+20 3.24E+20 4.35E+20 5.94E+20 8.49E+20 3.89E+12 4.04E+12 4.16E+12 4.27E+12 4.36E+12 4.46E+12 4.55E+12 4.87E+12 5.46E+12 6.80E+12 9.50E+12 1.68E+13 3.37E+13 6.22E+13 1.24E+18 2.10E+13 1.23E+08 2.05E+04 3.46E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  4.114  1.32E+24 2.59E+23 4.05E+24 2.13E+21 5.16E+21 8.89E+21 1.26E+22 1.58E+22 2.03E+22 2.59E+22 3.63E+22 5.21E+22 7.93E+22 7.73E+12 8.04E+12 8.28E+12 8.51E+12 8.68E+12 8.89E+12 9.08E+12 9.72E+12 1.09E+13 1.36E+13 1.90E+13 3.35E+13 6.75E+13 1.24E+14 1.17E+20 5.07E+14 6.39E+08 3.29E+04 4.41E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.315  1.13E+26 2.20E+25 3.53E+26 1.50E+23 3.74E+23 6.59E+23 9.51E+23 1.20E+24 1.58E+24 2.07E+24 3.03E+24 4.58E+24 7.41E+24 1.54E+13 1.60E+13 1.65E+13 1.70E+13 1.73E+13 1.77E+13 1.81E+13 1.94E+13 2.18E+13 2.71E+13 3.80E+13 6.70E+13 1.35E+14 2.49E+14 1.10E+22 1.22E+16 3.31E+09 5.29E+04 5.63E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.506  9.65E+27 1.89E+27 3.09E+28 1.06E+25 2.71E+25 4.88E+25 7.16E+25 9.17E+25 1.23E+26 1.65E+26 2.53E+26 4.02E+26 6.92E+26 3.06E+13 3.19E+13 3.28E+13 3.38E+13 3.45E+13 3.54E+13 3.61E+13 3.87E+13 4.35E+13 5.42E+13 7.58E+13 1.34E+14 2.70E+14 4.98E+14 1.04E+24 2.95E+17 1.72E+10 8.50E+04 7.18E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.690  8.32E+29 1.63E+29 2.72E+30 7.49E+26 1.96E+27 3.62E+27 5.39E+27 6.98E+27 9.56E+27 1.32E+28 2.11E+28 3.53E+28 6.47E+28 6.10E+13 6.34E+13 6.54E+13 6.73E+13 6.88E+13 7.05E+13 7.21E+13 7.73E+13 8.68E+13 1.08E+14 1.52E+14 2.68E+14 5.39E+14 9.95E+14 9.81E+25 7.10E+18 8.92E+10 1.36E+05 9.15E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  4.867  7.22E+31 1.41E+31 2.40E+32 5.29E+28 1.42E+29 2.68E+29 4.06E+29 5.31E+29 7.43E+29 1.06E+30 1.76E+30 3.10E+30 6.05E+30 1.21E+14 1.26E+14 1.30E+14 1.34E+14 1.37E+14 1.41E+14 1.44E+14 1.54E+14 1.73E+14 2.16E+14 3.03E+14 5.36E+14 1.08E+15 1.99E+15 9.26E+27 1.71E+20 4.63E+11 2.19E+05 1.17E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  5.038  6.30E+33 1.23E+33 2.13E+34 3.73E+30 1.03E+31 1.99E+31 3.06E+31 4.05E+31 5.78E+31 8.44E+31 1.47E+32 2.72E+32 5.65E+32 2.41E+14 2.51E+14 2.60E+14 2.67E+14 2.73E+14 2.80E+14 2.87E+14 3.08E+14 3.46E+14 4.32E+14 6.05E+14 1.07E+15 2.16E+15 3.98E+15 8.73E+29 4.13E+21 2.40E+12 3.52E+05 1.49E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.204  5.53E+35 1.08E+35 1.90E+36 2.64E+32 7.48E+32 1.47E+33 2.30E+33 3.08E+33 4.50E+33 6.74E+33 1.22E+34 2.39E+34 5.28E+34 4.80E+14 5.00E+14 5.17E+14 5.33E+14 5.45E+14 5.59E+14 5.73E+14 6.14E+14 6.91E+14 8.63E+14 1.21E+15 2.14E+15 4.31E+15 7.96E+15 8.23E+31 9.94E+22 1.25E+13 5.65E+05 1.90E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.364  4.88E+37 9.54E+36 1.70E+38 1.86E+34 5.42E+34 1.09E+35 1.73E+35 2.34E+35 3.50E+35 5.39E+35 1.02E+36 2.10E+36 4.93E+36 9.56E+14 9.96E+14 1.03E+15 1.06E+15 1.09E+15 1.12E+15 1.14E+15 1.23E+15 1.38E+15 1.72E+15 2.42E+15 4.28E+15 8.62E+15 1.59E+16 7.76E+33 2.40E+24 6.47E+13 9.08E+05 2.42E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.519  4.33E+39 8.46E+38 1.52E+40 1.31E+36 3.93E+36 8.08E+36 1.30E+37 1.78E+37 2.72E+37 4.30E+37 8.53E+37 1.84E+38 4.61E+38 1.90E+15 1.98E+15 2.05E+15 2.11E+15 2.17E+15 2.22E+15 2.28E+15 2.45E+15 2.76E+15 3.44E+15 4.83E+15 8.55E+15 1.72E+16 3.18E+16 7.32E+35 5.78E+25 3.35E+14 1.46E+06 3.08E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.670  3.85E+41 7.53E+40 1.37E+42 9.28E+37 2.85E+38 5.98E+38 9.81E+38 1.36E+39 2.12E+39 3.44E+39 7.12E+39 1.62E+40 4.31E+40 3.79E+15 3.95E+15 4.08E+15 4.21E+15 4.32E+15 4.44E+15 4.55E+15 4.89E+15 5.50E+15 6.88E+15 9.65E+15 1.71E+16 3.45E+16 6.36E+16 6.91E+37 1.39E+27 1.74E+15 2.34E+06 3.93E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  5.818  3.44E+43 6.73E+42 1.24E+44 6.55E+39 2.06E+40 4.43E+40 7.39E+40 1.03E+41 1.65E+41 2.75E+41 5.94E+41 1.42E+42 4.02E+42 7.54E+15 7.86E+15 8.13E+15 8.39E+15 8.61E+15 8.85E+15 9.07E+15 9.75E+15 1.10E+16 1.37E+16 1.93E+16 3.42E+16 6.89E+16 1.27E+17 6.51E+39 3.36E+28 9.03E+15 3.76E+06 5.01E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 28 A= 65: Negative-parity Spin-dependent Level Density [MeV-1] for NI 65  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.206  1.00E+00 2.00E+00 8.00E+00 1.00E+00 0.00E+00 1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.291  1.00E+00 1.67E+00 6.67E+00 8.33E-01 0.00E+00 8.33E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.356  2.00E+00 1.43E+00 5.71E+00 7.14E-01 0.00E+00 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.411  2.00E+00 2.14E+00 8.57E+00 7.14E-01 7.14E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.460  3.00E+00 3.57E+00 1.71E+01 7.14E-01 7.14E-01 2.14E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.504  4.00E+00 5.00E+00 3.00E+01 7.14E-01 7.14E-01 2.14E+00 7.14E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.544  6.00E+00 9.29E+00 6.86E+01 1.43E+00 7.14E-01 2.86E+00 7.14E-01 2.14E+00 7.14E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.582  8.00E+00 1.33E+01 9.09E+01 2.14E+00 2.14E+00 3.25E+00 1.43E+00 2.86E+00 7.14E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.617  1.20E+01 1.75E+01 1.20E+02 2.14E+00 2.86E+00 4.68E+00 3.57E+00 2.86E+00 7.14E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.650  1.70E+01 2.25E+01 1.64E+02 2.14E+00 2.86E+00 6.82E+00 4.29E+00 3.57E+00 1.43E+00 1.43E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
